dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	variant	stage	converged	iterations	seconds	arm	intervention	t
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E12_5_E13_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.269132900008117	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E12_5_E13_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.318211299992981	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E12_5_E13_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.36367930000415	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E12_5_E13_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.260656800004654	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	baseline	base	True	85	3.5636072999914177			
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	base	True	85	3.5991922999965027			
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5405706000019563	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5311309000098845	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.520909599988954	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.554137399987667	R	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5264913999999408	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.514855200002785	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5384248000045773	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	3.29943880000792	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		baseline	base	True	1	0.03635660000145435			
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	base	True	1	0.03873990000283811			
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.038797200002591126	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037382499998784624	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03874649999488611	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03755540000565816	R	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.04392700000607874	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037069600002723746	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03862130000197794	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.039409799996064976	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		baseline	base	True	200	8.343114500006777			
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	base	True	200	8.26258590001089			
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.22592799999984	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.251842199999373	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.39541620000091	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.338678499989328	R	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.244352399997297	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.235319100000197	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.362991799993324	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.282869900009246	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	baseline	base	True	85	3.5403610999928787			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	base	True	85	3.495319000008749			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5271149999898626	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.525196999995387	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.483684299993911	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.515422500000568	R	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5684086000110256	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.523600400003488	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5308807999972487	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	3.3427815999893937	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		baseline	base	True	1	0.03839120001066476			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	base	True	1	0.03793390000646468			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03712799999630079	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037309799998183735	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.04201580000517424	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.036310299998149276	R	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03673239999625366	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.038174099987372756	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037438100000144914	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.038312199991196394	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		baseline	base	True	200	8.254729199994472			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	base	True	200	8.255504000000656			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.24597810000705	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.260364000001573	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.33135890000267	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.266233399990597	R	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.363683199990191	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.353950399992755	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.284155999994255	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.235273099999176	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	baseline	base	True	85	3.532709799997974			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	base	True	85	3.605198499994003			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.522382099996321	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.520682600006694	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5594098000001395	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5530876999982866	R	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5685684999916703	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5342333000007784	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.542938900005538	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.4680864000110887	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		baseline	base	True	1	0.04501999999047257			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	base	True	1	0.03663519999827258			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.036765500000910833	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03707010000653099	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03824999999778811	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.04388240000116639	R	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03613310000218917	N	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03772449999814853	N	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.038193499989574775	N	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03735540001071058	N	I_SPATIAL	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		baseline	base	True	200	8.313026300005731			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		label_free_rigid	base	True	200	8.419738900003722			
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.287683499991545	R	I_SPATIAL	0.00125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.426519400003599	R	I_SPATIAL	0.000625
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.300334500003373	R	I_SPATIAL	0.01
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.366269500009366	R	I_SPATIAL	1.0
