dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	h_large	h_small	relative_l1_n_estimable	relative_l1_median	relative_l1_q90	relative_l1_mean	relative_l1_maximum
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	R	I_EXPR	0.00125	0.000625	1500	7.893148188074237e-05	0.00011507418889225412	8.394418956007221e-05	0.00014421027250611777
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.02	0.01	1500	0.006343916060619601	0.007582733514577789	0.006288868362895779	0.008313341061510961
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.01	0.005	1500	0.003152003836196079	0.003768138011429321	0.003125822115439724	0.004124683965421269
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.005	0.0025	1500	0.0015714659381428273	0.0018780235784267658	0.0015582935201088252	0.0020544239020224737
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.00125	1500	0.0007847629518983336	0.0009375667783025531	0.000777996791461591	0.0010252443082894589
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.000625	1500	0.0003920841136998116	0.00046842263447371355	0.0003887114591000988	0.0005121311205114514
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.02	0.01	1500	0.004998634775263728	0.006393226456084221	0.005099211579511749	0.008147939270051167
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.01	0.005	1500	0.002511629276861531	0.0032159725721945874	0.002563968462415412	0.004100691907285827
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.005	0.0025	1500	0.001258584690172582	0.001612935871537362	0.0012856031387041328	0.00205708157669173
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.0025	0.00125	1500	0.0006301063486491183	0.0008078872946579946	0.0006437099026726224	0.001030230630314246
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.00125	0.000625	1500	0.0003152411948394323	0.0004042991299474722	0.00032208250065298794	0.0005155385189600773
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.02	0.01	1500	0.00510965378576189	0.006560971770020954	0.005215961077899583	0.008365139905975823
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.01	0.005	1500	0.002539116957939354	0.0032593460789000755	0.002593152878853677	0.00415502168856386
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.005	0.0025	1500	0.0012653604202726822	0.0016242446264942128	0.0012928990342517097	0.002070651374491855
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.00125	1500	0.0006316129037345225	0.0008107103898817993	0.0006455338817875304	0.0010336210966367357
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.000625	1500	0.0003156178770548615	0.0004050027917083329	0.00032253849867174597	0.0005163855663849796
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_EXPR	0.02	0.01	1500	0.0017342677417288015	0.0022541872214603656	0.0016824385468246887	0.0028588977732589465
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_EXPR	0.01	0.005	1500	0.0008661183582306031	0.001125120734373461	0.0008401967301389443	0.001426230121933494
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_EXPR	0.005	0.0025	1500	0.00043280463305724027	0.0005620703837090699	0.00041984321901942996	0.0007123103179984671
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_EXPR	0.0025	0.00125	1500	0.0002163293704354839	0.00028094643609035384	0.00020985789013650897	0.00035595395384131984
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_EXPR	0.00125	0.000625	1500	0.00010814645250307261	0.00014045101776151	0.00010491302338420106	0.00017792667299170164
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_SPATIAL	0.02	0.01	1500	0.006024147853354273	0.00693186180628295	0.005817423797516223	0.007374257193025442
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_SPATIAL	0.01	0.005	1500	0.002994983893335833	0.0034442308975887563	0.0028927990885038502	0.003663390844611744
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_SPATIAL	0.005	0.0025	1500	0.0014933063245207503	0.0017170521729375566	0.0014424493029158813	0.0018257801629454472
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_SPATIAL	0.0025	0.00125	1500	0.0007456082081000342	0.0008571570421886296	0.0007202405244363964	0.0009114139095549013
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		R	I_SPATIAL	0.00125	0.000625	1500	0.00037258384686683567	0.0004282652105508009	0.000359874651573637	0.00045533878458393033
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_EXPR	0.02	0.01	1500	0.006182019330642363	0.007536256670818786	0.006188096006080599	0.008976098537131596
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_EXPR	0.01	0.005	1500	0.0031065098376348603	0.0037879490892028444	0.0031086520709803275	0.004508590077207459
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_EXPR	0.005	0.0025	1500	0.0015571715419900047	0.0018989525092831807	0.0015580066692135468	0.0022595153587244886
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_EXPR	0.0025	0.00125	1500	0.000779500012024692	0.0009507304850110943	0.0007799272648142631	0.0011310683818654826
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_EXPR	0.00125	0.000625	1500	0.00038997632968005853	0.00047567900044145705	0.0003901950514825471	0.0005658625914123519
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_SPATIAL	0.02	0.01	1500	0.006307290488155508	0.007695566918283152	0.006306805340747964	0.00914439968110744
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_SPATIAL	0.01	0.005	1500	0.0031375041776216936	0.0038278600928524963	0.0031383300986353407	0.004550669196893958
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_SPATIAL	0.005	0.0025	1500	0.001565032371184741	0.0019089810475172754	0.0015654264496530825	0.0022700258589843725
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_SPATIAL	0.0025	0.00125	1500	0.0007815335181839984	0.0009532329353371112	0.0007817821239481294	0.0011336944724247382
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_SPATIAL	0.00125	0.000625	1500	0.00039050726721387733	0.00047630366624203466	0.0003906587479190498	0.0005665184083757794
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.02	0.01	1500	0.0008006111986651956	0.001167798613222527	0.0008507593587672891	0.002115112848376758
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.01	0.005	1500	0.00040024944382058167	0.0005842500698046869	0.00042541184872856475	0.0010569492892886438
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.005	0.0025	1500	0.0002001365625901957	0.00029221151412283026	0.0002127138841464405	0.0005283190546671559
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.0025	0.00125	1500	0.00010007136020191845	0.00014612723428444397	0.00010635892514117087	0.00026412015526603046
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.00125	0.000625	1500	5.003644587052775e-05	7.30687118308133e-05	5.317995428598926e-05	0.00013205017018621745
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.02	0.01	1500	0.006135339021315746	0.0073982530701507745	0.006126899495850398	0.008237857152842693
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.01	0.005	1500	0.003051097356882627	0.0036759179139904115	0.0030454991666698764	0.004085906802157813
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.005	0.0025	1500	0.0015209534795325068	0.0018316613344384173	0.0015182951137046805	0.0020348018702726492
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.00125	1500	0.0007595051732026917	0.0009142532206739248	0.0007580381090289269	0.0010153814528577744
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.000625	1500	0.0003795097075092576	0.00045672850376875647	0.00037874221398940454	0.0005071868132879924
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.02	0.01	1500	0.006076922591607463	0.00721356376326774	0.006040824612539926	0.008184213261523134
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.01	0.005	1500	0.003055291688090764	0.00363123507936188	0.003037804624503322	0.00412547179601485
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.005	0.0025	1500	0.0015330461737637008	0.0018217987347302145	0.001523282584966409	0.0020711735242461317
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.0025	0.00125	1500	0.0007679877075647326	0.0009124437259083984	0.0007627404034944473	0.0010377070670126438
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.00125	0.000625	1500	0.0003843590796429532	0.00045660990259780413	0.0003816454906317048	0.0005193852459391973
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.02	0.01	1500	0.006237681391121676	0.007413026645814785	0.006182044654912436	0.008456354184069748
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.01	0.005	1500	0.0030985863100771054	0.003681032308006212	0.0030731094903850677	0.004193541307170178
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.005	0.0025	1500	0.00154371521829698	0.0018342469803742467	0.0015321085853909997	0.002088203393837888
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.00125	1500	0.0007706162411602961	0.0009155585594185163	0.0007649469038068934	0.0010419691322109215
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.000625	1500	0.0003850100116553844	0.00045738880442765446	0.0003821971185895713	0.0005204507606974703
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	0.02	0.01	1500	0.0013083311008990238	0.002023257847937621	0.0014313453719740344	0.002980202460456374
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	0.01	0.005	1500	0.0006540862708603826	0.001010624512004558	0.0007151294439914609	0.0014887312340682462
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	0.005	0.0025	1500	0.0003269138768526771	0.000505424592365929	0.0003574290074740216	0.0007440205010018585
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	0.0025	0.00125	1500	0.00016341411581035546	0.0002527417232292365	0.00017868058583434595	0.0003719236451243817
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	0.00125	0.000625	1500	8.169635480691063e-05	0.00012637694114247684	8.933181429691743e-05	0.00018594013090342802
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	0.02	0.01	1500	0.006356791393538011	0.007658037868485496	0.006265229144775619	0.008349175090881783
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	0.01	0.005	1500	0.0031592235559399053	0.0038004975279646563	0.0031141335050237267	0.004144773165342108
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	0.005	0.0025	1500	0.0015745766471333647	0.0018927049059844683	0.001552481693771255	0.002064969903331627
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.00125	1500	0.0007859408936189632	0.0009446401101578641	0.0007750989591956182	0.0010306337186460424
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.000625	1500	0.00039266165753988266	0.0004719143548243098	0.000387264559555033	0.0005148543499949068
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	0.02	0.01	1500	0.005096229074155346	0.00617657011478552	0.0050999078983395224	0.0069245423378629985
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	0.01	0.005	1500	0.002564042149186876	0.003110668720627841	0.0025644715355891945	0.0034892562174699826
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	0.005	0.0025	1500	0.0012853588892826249	0.001560588128199973	0.001285893842205693	0.0017514482928513108
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	0.0025	0.00125	1500	0.0006437164884775579	0.0007814028634331431	0.0006438650919002168	0.0008774350135768328
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	0.00125	0.000625	1500	0.0003221179042223641	0.00039097321810698215	0.00032216256017815746	0.0004391458542882063
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	0.02	0.01	1500	0.005220089245047629	0.006331432421148897	0.005217922226109996	0.007144003543975174
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	0.01	0.005	1500	0.0025942425065355688	0.0031472578733556353	0.0025939721969016182	0.003544151455119272
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	0.005	0.0025	1500	0.0012930638843453054	0.0015693497199880191	0.001293268810292017	0.0017651644425616209
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.00125	1500	0.0006455658975964537	0.0007835744854833496	0.0006457088376660637	0.0008808637823585527
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.000625	1500	0.00032258517152307386	0.00039153112875808463	0.00032262349804297835	0.00044000280229090964
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		R	I_EXPR	0.02	0.01	1500	0.0050263087567168786	0.007086790981615044	0.004942298188221065	0.008003262840966661
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		R	I_EXPR	0.01	0.005	1500	0.002500478657391585	0.003526016786298654	0.0024592063304945534	0.003978051896488158
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		R	I_EXPR	0.005	0.0025	1500	0.001247970109070204	0.0017602345282642122	0.0012266281084299109	0.0019832381542762537
