independent_unit_id	cohort_role	method	epsilon0	tau0	contrast_type	regularization_regime	u	v	alpha	beta	metric	reference_value	comparison_value	contrast
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_mean	0.4495436289805169	0.4540983911064368	0.00455476212591982
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_median	0.46229897947406845	0.46953769521960964	0.007238715745541191
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_q90	0.5896506109578789	0.5920858700736964	0.0024352591158176007
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_mean	0.2730324649700555	0.274977423174885	0.0019449582048294556
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_median	0.2768321269985279	0.2782152370852824	0.0013831100867545132
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_q90	0.3090138876599253	0.3081640395552025	-0.0008498481047228279
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_mean	0.17335554407473464	0.23782941355119405	0.06447386947645942
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_median	0.17594447705754	0.24032255691284882	0.06437807985530883
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_q90	0.20830625601324426	0.2875930483725835	0.07928679235933925
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_mean	0.13623098161320424	0.17356161319942476	0.037330631586220506
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_median	0.13813987773932274	0.17515673810854793	0.03701686036922518
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_q90	0.15410344509729218	0.19307332352380302	0.03896987842651084
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_mean	0.0	0.08402011024484565	0.08402011024484565
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_median	0.0	0.08345248182211354	0.08345248182211354
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_q90	0.0	0.09401364618639993	0.09401364618639993
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_mean	0.0	0.07569924615294593	0.07569924615294593
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_median	0.0	0.07556991719386005	0.07556991719386005
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_q90	0.0	0.08380187180920363	0.08380187180920363
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_mean	0.1134023870461738	0.04890640541682405	-0.06449598162934975
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_median	0.11453946777123107	0.04586481988643685	-0.06867464788479422
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_q90	0.12763308488237715	0.0647003841652108	-0.06293270071716635
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_mean	0.1356648559024998	0.04996449245022055	-0.08570036345227924
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_median	0.13754172765241623	0.04698927068347046	-0.09055245696894576
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_q90	0.15339123112473702	0.06591916793703871	-0.08747206318769829
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_mean	0.1967994149245353	0.12164262223284913	-0.07515679269168615
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_median	0.1967147973833409	0.12053671325366483	-0.07617808412967608
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_q90	0.22318872098349934	0.1384221072890384	-0.08476661369446097
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_mean	0.2707679908437257	0.14125032817582395	-0.12951766266790174
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_median	0.27451359369750894	0.14212626840894169	-0.13238732528856725
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_q90	0.3060697907900706	0.16082755178086283	-0.14524223900920774
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_mean	0.4664706482358464	0.46975351404780774	0.0032828658119612997
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_median	0.47753889402826166	0.47565426608572603	-0.0018846279425356327
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_q90	0.5713770153682345	0.5846329049429881	0.013255889574753654
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_mean	0.2817771945442654	0.14379861984329823	-0.1379785747009672
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_median	0.2808440437028547	0.14345110837337843	-0.13739293532947627
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_q90	0.32164537493625955	0.17066314350463785	-0.1509822314316217
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_mean	0.3105213107552215	0.17786851066187778	-0.13265280009334374
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_median	0.3140378943832445	0.1775369062763767	-0.13650098810686778
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_q90	0.3753807109785796	0.2139854130079732	-0.1613952979706064
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_mean	0.21741503834363674	0.07183336376423141	-0.14558167457940532
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_median	0.2151943570315195	0.07164969741463584	-0.14354465961688367
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_q90	0.24894104862198385	0.08523891284013464	-0.1637021357818492
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_mean	0.19621226849243395	0.0	-0.19621226849243395
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_median	0.1952801854146572	0.0	-0.1952801854146572
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_q90	0.23511714564406855	0.0	-0.23511714564406855
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_mean	0.16115351949933565	1.2163500147868452e-14	-0.1611535194993235
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_median	0.15916366946246566	7.29303262960276e-15	-0.15916366946245836
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_q90	0.18650808600715446	2.506771602032833e-14	-0.18650808600712937
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_mean	0.1330512823911139	0.12240947341552065	-0.010641808975593275
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_median	0.13154769366312855	0.1212179111972888	-0.010329782465839751
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_q90	0.16046772941727533	0.14479186744387113	-0.01567586197340419
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_mean	0.12252545441693355	0.07170200114454744	-0.05082345327238609
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_median	0.12103523624600823	0.07152875461855251	-0.04950648162745572
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_q90	0.14677213651153784	0.0850682913774646	-0.06170384513407323
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	endpoint_response_mean	0.1271195493257862	0.21878293124761045	0.09166338192182424
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	endpoint_response_median	0.12457273605362075	0.21556308919381456	0.09099035314019381
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	endpoint_response_q90	0.15908836579308458	0.25977851910343464	0.10069015331035003
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	h001_response_mean	0.11801904656077575	0.14327316727810613	0.025254120717330394
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	h001_response_median	0.11532565327496844	0.14290798344237743	0.027582330167409005
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	h001_response_q90	0.14590581425070642	0.1699946502810259	0.024088836030319485
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	endpoint_response_mean	0.4660986475156801	0.4697535140478077	0.0036548665321275986
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	endpoint_response_median	0.4762636055416586	0.47565426608572603	-0.0006093394559325838
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	endpoint_response_q90	0.5761621214219527	0.5846329049429881	0.008470783521035419
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	h001_response_mean	0.2787171379778939	0.21535372379078696	-0.06336341418710695
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	h001_response_median	0.27958865263766275	0.2148664030724171	-0.06472224956524565
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	h001_response_q90	0.32304066802450526	0.25560987411417385	-0.06743079391033141
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	endpoint_response_mean	0.23633773114667062	0.17786851066187778	-0.05846922048479282
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	endpoint_response_median	0.23718226004786408	0.17753690627637675	-0.05964535377148732
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	endpoint_response_q90	0.2839529754558753	0.21398541300797316	-0.06996756244790212
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	h001_response_mean	0.17424431442838423	0.10752892711697487	-0.06671538731140936
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	h001_response_median	0.17461123157286426	0.10726125315275852	-0.06734997842010575
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	h001_response_q90	0.19997174809702722	0.12760669942962827	-0.07236504866739894
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	endpoint_response_mean	0.08838034277279559	1.4383951185615626e-16	-0.08838034277279545
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	endpoint_response_median	0.0875967409666448	9.92642859107588e-17	-0.0875967409666447
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	endpoint_response_q90	0.10431865204297365	4.279374308838196e-16	-0.10431865204297322
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	h001_response_mean	0.08050475744990412	1.2123654012365415e-14	-0.080504757449892
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	h001_response_median	0.07951539960514328	7.240713536638137e-15	-0.07951539960513604
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	h001_response_q90	0.09315363811644983	2.5330323282944776e-14	-0.0931536381164245
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	endpoint_response_mean	0.07989717510111348	0.12240947341552064	0.04251229831440716
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	endpoint_response_median	0.07857734914192661	0.12121791119728886	0.04264056205536224
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	endpoint_response_q90	0.0989928792692654	0.14479186744387113	0.045798988174605725
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	h001_response_mean	0.0776310932763789	0.10723484004931605	0.02960374677293713
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	h001_response_median	0.07644250048502316	0.10697151013832296	0.030529009653299806
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	h001_response_q90	0.09594967836223836	0.1272303104934523	0.031280632131213924
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	endpoint_response_mean	0.15792949533230075	0.21878293124761045	0.06085343591530969
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	endpoint_response_median	0.15474302602671844	0.21556308919381456	0.06082006316709612
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	endpoint_response_q90	0.19373938479112546	0.25977851910343464	0.06603913431230915
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	h001_response_mean	0.16831276631682818	0.21417735908118346	0.0458645927643553
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	h001_response_median	0.1662115639036404	0.2136304020445578	0.047418838140917394
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	h001_response_q90	0.20550447979017034	0.25413201814456876	0.04862753835439847
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	endpoint_response_mean	0.46975351404780774	0.46975351404780774	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	endpoint_response_median	0.47565426608572603	0.47565426608572603	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	endpoint_response_q90	0.5846329049429881	0.5846329049429881	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	h001_response_mean	0.2866810459099887	0.2866810459099887	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	h001_response_median	0.28605201768570954	0.28605201768570954	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	h001_response_q90	0.3402774534641152	0.3402774534641152	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_mean	0.17786851066187778	0.17786851066187778	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_median	0.1775369062763767	0.1775369062763767	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_q90	0.2139854130079732	0.2139854130079732	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_mean	0.1430783126425295	0.1430783126425295	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_median	0.14273233577193875	0.14273233577193875	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_q90	0.1698079827372628	0.1698079827372628	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_mean	0.0	0.0	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_median	0.0	0.0	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_q90	0.0	0.0	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_mean	0.0	0.0	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_median	0.0	0.0	0.0
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_q90	0.0	0.0	0.0
