dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	coregularized	h001_response_q90	0.0	0.16922791914050342	0.16754065209847885	0.3374453150864174	0.0006767438474351295
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	coregularized	h001_response_mean	0.0	0.13983414113335751	0.13844022269206122	0.2787779226922039	0.0005035588667851865
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.0838342471267248	0.19469286908099703	0.22155065804704555	-0.056976458160676285
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.14569356638158365	0.21876096009706764	0.2772960677066565	-0.0871584587719948
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.09839412272589138	0.19168001946732052	0.22940865561519772	-0.06066548657801418
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.0784660132114756	0.2673625467437907	0.2827986767405506	-0.0630298832147157
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.13388465915902123	0.32232314572770293	0.3491190406030344	-0.10708876428368977
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.0897918156226675	0.26792502678222674	0.2862724347995023	-0.07144440760539192
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.05079112076218047	0.01583607633723502	0.035366702047592014	-0.031260495051823475
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.058847443845235804	0.20092227244070243	0.20061153047335725	-0.05915818581258098
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.07913560183712388	0.19742477391732588	0.21383324753799465	-0.0627271282164551
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.051146166037782825	0.02106275312442321	0.03112898435103274	-0.041079934811173294
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.05850577106537837	0.2723505870106795	0.2694784820410002	-0.06137787603505762
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	fixed	uot_h001_combined_median	0.0	0.0784073596055946	0.26742556156156605	0.28273707180266583	-0.0630958493644948
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.4820851002456335	0.07299155380048558	0.45375706515485853	-0.10131958889126055
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.6139864876752269	0.12076733094318846	0.5903910985541257	-0.14436272006428963
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.4742589135111702	0.0818094366159172	0.44762485672326646	-0.10844349340382096
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.2693969436522163	0.07834925985913128	0.28495906574125107	-0.0627871377700965
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.32555486052192145	0.13363373043552518	0.3513741193440114	-0.10781447161343521
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.2701778434297511	0.08962686335996195	0.2880246154992397	-0.07178009129047336
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.03737408660257446	0.05143995533589889	0.019634569586807166	-0.06917947235166619
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.46935910908923184	0.05840158678417787	0.45856462355860045	-0.06919607231480926
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.4627304619696047	0.07746688569750904	0.46058554720436184	-0.0796118004627519
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.02119945754090665	0.05115433666192837	0.03095327449412539	-0.04140051970870963
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.2744059181122407	0.05850276389605324	0.27134508500331017	-0.061563597004983754
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.2693381774468345	0.07840312367292185	0.28497726538414947	-0.0627640357356069
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.22155065804704555	0.08604187501192634	0.22155065804704555	-0.08604187501192634
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.2772960677066565	0.1061303370163566	0.2772960677066565	-0.1061303370163566
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.22940865561519772	0.08737425055748115	0.22940865561519772	-0.08737425055748115
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.1423383396242992	0.14092455063836526	0.2827986767405506	-0.000464213522113871
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.17581897659570442	0.17407334887181694	0.3491190406030344	-0.0007732848644869672
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.14407285983371385	0.14264146740898506	0.2862724347995023	-0.0004418924431965898
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.035366702047592014	0.010988005535558714	0.035366702047592014	-0.010988005535558714
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.20061153047335725	0.08043965647783881	0.20061153047335725	-0.08043965647783881
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.21383324753799465	0.08496704533173231	0.21383324753799465	-0.08496704533173231
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.015630638834639082	0.015474919062645537	0.03112898435103274	2.3426453748120676e-05
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.1356534372918956	0.13430577022907508	0.2694784820410002	-0.00048072547997046744
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.14232922675526866	0.14091561836174898	0.28273707180266583	-0.0005077733143518115
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.45375706515485853	0.10647320293738506	0.45375706515485853	-0.10647320293738506
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.5903910985541257	0.13372091286728094	0.5903910985541257	-0.13372091286728094
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.44762485672326646	0.10738211371400355	0.44762485672326646	-0.10738211371400355
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.1429090942447929	0.141484270763916	0.28495906574125107	0.0005657007325421681
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.17630873676046344	0.17455245190489657	0.3513741193440114	0.0005129306786514076
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.14451530937002527	0.14307515572458734	0.2880246154992397	0.0004341504046270761
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.019634569586807166	0.009215815020693135	0.019634569586807166	-0.009215815020693135
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.45856462355860045	0.103820956388055	0.45856462355860045	-0.103820956388055
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.46058554720436184	0.10770893937509664	0.46058554720436184	-0.10770893937509664
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.015577755518285604	0.015422941182413111	0.03095327449412539	-4.742220657332624e-05
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.1361296873556121	0.1347731041764973	0.27134508500331017	0.0004422934712007831
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.1429341053976002	0.1415087864252893	0.28497726538414947	0.0005343735612599598
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.05605399833838319	0.20023520722854699	0.20184951800872591	-0.054439687558204275
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.0989850247158111	0.22670211539130555	0.2291834345790402	-0.09650370552807644
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.06393670313866728	0.1985537659685558	0.19940548940914232	-0.06308497969808077
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.05641665097034411	0.27457759861189984	0.2730479674414348	-0.05794628214080916
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.10017299356840297	0.32615588879403035	0.32572787077741694	-0.10060101158501639
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.06474920296338545	0.27334905239894425	0.27126846118943165	-0.06682979417289803
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.4669054303609339	0.05633617455997332	0.456639435741213	-0.0666021691796942
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5836123720754941	0.09895646565877578	0.5783065852581442	-0.10426225247612572
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.46098771619226453	0.0646241895534003	0.45236447208411773	-0.0732474336615471
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.27666933547239947	0.05642631164486481	0.27527312002742654	-0.05782252708983773
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.3289893268735465	0.1001963252414489	0.32852434864271446	-0.10066130347228093
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.27552357541869754	0.06475709732893188	0.2733765589379994	-0.06690411380963003
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	coregularized	endpoint_response_median	0.0	0.20184951800872591	0.08109078202436544	0.20184951800872591	-0.08109078202436544
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	coregularized	endpoint_response_q90	0.0	0.2291834345790402	0.09540300842758163	0.2291834345790402	-0.09540300842758163
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	coregularized	endpoint_response_mean	0.0	0.19940548940914232	0.08057734489427873	0.19940548940914232	-0.08057734489427873
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	coregularized	h001_response_median	0.0	0.1375028716029819	0.13613759013183377	0.2730479674414348	-0.0005924942933809019
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	coregularized	h001_response_q90	0.0	0.16402577698666498	0.1623971005083801	0.32572787077741694	-0.0006950067176281494
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		expression	coregularized	h001_response_mean	0.0	0.13657752859037245	0.13522115844537977	0.27126846118943165	-0.0005302258463205645
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.456639435741213	0.10386050369548339	0.456639435741213	-0.10386050369548339
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5783065852581442	0.12848569453153735	0.5783065852581442	-0.12848569453153735
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E13_5_E14_5__reverse	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.45236447208411773	0.1045299798402013	0.45236447208411773	-0.1045299798402013
