dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5695479323906105	0.1342877637685171	0.5748798839188705	-0.1289558122402571
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.2842718853530049	0.1285759951967494	0.31081649427215957	-0.10203138627759474
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.28122051635273143	0.13150339918650655	0.31201124414850034	-0.10071267139073767
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.33096626779941607	0.152331196150073	0.36618129185855647	-0.11711617209093259
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.23306429081212515	0.09006780766327123	0.23306429081212515	-0.09006780766327123
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.2305207861641256	0.08955635459685368	0.2305207861641256	-0.08955635459685368
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.26733250607285264	0.10165994089315704	0.26733250607285264	-0.10165994089315704
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.14979933802150222	0.14831127075876166	0.29760726826093403	-0.000503340519329834
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.14834143742027608	0.14686768369005554	0.2947822732290598	-0.0004268478812717996
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.1696981477730693	0.16801319160838252	0.33697174169446	-0.0007395976869918192
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.22132926141514786	0.08836690809348727	0.22132926141514786	-0.08836690809348727
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.03998690754281582	0.012185136085652614	0.03998690754281582	-0.012185136085652614
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.20836478518588356	0.084515991115952	0.20836478518588356	-0.084515991115952
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.14831686629881083	0.14684359903104216	0.2946636140595671	-0.0004968512702858974
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.017201785365340512	0.017030419665888856	0.03427179996335143	3.9594932122064e-05
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.14262072654890104	0.14120438472724797	0.2832984960659869	-0.0005266152101621457
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.07781719262705876	0.19578983200223313	0.23306429081212515	-0.04054273381716675
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.06818814457661378	0.19561298896157836	0.2305207861641256	-0.03328034737406654
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.11918834598167044	0.21995245138974037	0.26733250607285264	-0.07180829129855815
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.07181255277978371	0.2753495118626802	0.29760726826093403	-0.0495547963815299
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.06359935910977302	0.27356152254896626	0.2947822732290598	-0.04237860842967944
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.10787154968431445	0.31148020453638625	0.33697174169446	-0.08238001252624065
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.06447555092529358	0.19893871946449004	0.22132926141514786	-0.04208500897463577
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.05594169418119062	0.016182681173557437	0.03998690754281582	-0.032137467811932226
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.04513027682829225	0.20299404615087574	0.20836478518588356	-0.039759537793284436
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	uot_h001_combined_median	0.0	0.06356600054363526	0.2736343831991468	0.2946636140595671	-0.04253676968321496
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.05589019823290235	0.021806431299431134	0.03427179996335143	-0.043424829568982054
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.04429278226267386	0.2789157417448752	0.2832984960659869	-0.03991002794156223
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.46126149916165965	0.11287017498764573	0.46126149916165965	-0.11287017498764573
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.47718491671890007	0.11086893049640924	0.47718491671890007	-0.11086893049640924
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.5810855661025498	0.13071553715568274	0.5810855661025498	-0.13071553715568274
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.15030405522405146	0.14880599353661583	0.2996061619399015	0.0004961131792342449
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.14878988971757268	0.14730705767195862	0.2965327563364851	0.00043580894695377514
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.170357254936293	0.1686583481647258	0.339785974660224	0.000770371559205188
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.4832510766798934	0.11230004704784294	0.4832510766798934	-0.11230004704784294
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.018958894076641673	0.01024958769553138	0.018958894076641673	-0.01024958769553138
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.4801702711195827	0.10821381468794661	0.4801702711195827	-0.10821381468794661
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.14882461400808084	0.1473410941980634	0.296674184001691	0.0005084757955467617
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.017158673639026893	0.016988157515024603	0.03410013292552704	-4.66982285244541e-05
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.1431849029241151	0.14175725877139347	0.2854164063334024	0.00047424463789383364
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.47699198047982044	0.06628339627100988	0.46126149916165965	-0.08201387758917067
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.4919742453807078	0.05911560699263391	0.47718491671890007	-0.07390493565444164
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.6140359842923993	0.09747260125944737	0.5810855661025498	-0.1304230194492967
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.2777589209965837	0.07169733178176266	0.2996061619399015	-0.04985009083844485
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.2757957693226382	0.06350577478734669	0.2965327563364851	-0.04276878777349981
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.31465800237431807	0.10764522964107245	0.339785974660224	-0.08251725735516655
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.47162647681235575	0.062193316967146285	0.4832510766798934	-0.05056871709960862
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.03903147999879572	0.05571723598794938	0.018958894076641673	-0.07578982191010343
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.4784694608318145	0.04341430527015292	0.4801702711195827	-0.041713494982384754
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.2757161309225501	0.06353655517023071	0.296674184001691	-0.04257850209108982
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.02196611635584094	0.055888600753034215	0.03410013292552704	-0.043754584183348114
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.28080049575445776	0.04427538622034361	0.2854164063334024	-0.03965947564139897
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	coregularized	endpoint_response_mean	0.0	0.20851495092824623	0.08509061962796888	0.20851495092824623	-0.08509061962796888
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	coregularized	endpoint_response_median	0.0	0.20828390342405298	0.08516712308821392	0.20828390342405298	-0.08516712308821392
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	coregularized	endpoint_response_q90	0.0	0.23148274014675216	0.09276729247457033	0.23148274014675216	-0.09276729247457033
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	coregularized	h001_response_mean	0.0	0.1454662044037229	0.1440217969050786	0.28887580416360337	-0.0006121971451981262
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	coregularized	h001_response_median	0.0	0.14474348331007406	0.14330566671429232	0.2874929987487911	-0.0005561512755752895
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	coregularized	h001_response_q90	0.0	0.158678964650148	0.1571036525486826	0.3150067551074077	-0.0007758620914228853
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.038043302146218025	0.20487224310332924	0.20851495092824623	-0.034400594321301034
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.03532796213649479	0.20468617494254238	0.20828390342405298	-0.03173023365498419
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.048400226112707966	0.22717596196774503	0.23148274014675216	-0.04409344793370085
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.038205042089264396	0.28530274228193453	0.28887580416360337	-0.03463198020759556
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.03532977930262324	0.2842657427867072	0.2874929987487911	-0.03210252334053934
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.048699572714979884	0.31010154592466865	0.3150067551074077	-0.04379436353224081
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.4674740630355533	0.11283528777378077	0.4674740630355533	-0.11283528777378077
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.48165025492156116	0.11181547823010812	0.48165025492156116	-0.11181547823010812
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.600894492524388	0.12768938503863964	0.600894492524388	-0.12768938503863964
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.14608185444407262	0.14462525593019265	0.29131391631750936	0.0006068059432440681
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.14532421564528458	0.14387672596136591	0.2897774185540231	0.0005764769473726034
