dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	split	stage	converged	iterations	seconds	t
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260723	split_response	True	1	0.0038616000092588365	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260723	split_response	True	1	0.0032942999969236553	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260723	split_response	True	1	0.0033479000121587887	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260723	split_response	True	1	0.003274199989391491	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260724	base	True	1	0.0031036000000312924	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260724	split_response	True	1	0.0031635000050300732	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260724	split_response	True	1	0.00359510000271257	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260724	split_response	True	1	0.0031639999942854047	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		random_20260724	split_response	True	1	0.0031132000003708526	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		historical	base	True	200	0.8217052999971202	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		source_only	base	True	200	0.7983539999986533	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		source_only	split_response	True	200	0.7945737999980338	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		source_only	split_response	True	200	0.757529099995736	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		source_only	split_response	True	200	0.768360300004133	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		source_only	split_response	True	200	0.7900182000012137	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260720	base	True	200	0.7533844999998109	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260720	split_response	True	200	0.7733187999983784	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260720	split_response	True	200	0.7423241999931633	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260720	split_response	True	200	0.7636725000047591	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260720	split_response	True	200	0.7499510999914492	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260721	base	True	200	0.7410967000032542	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260721	split_response	True	200	0.7831711000035284	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260721	split_response	True	200	0.7986513000068953	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260721	split_response	True	200	0.7624744000058854	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260721	split_response	True	200	0.7495914999890374	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260722	base	True	200	0.7524405000003753	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260722	split_response	True	200	0.7522944999946048	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260722	split_response	True	200	0.762316299995291	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260722	split_response	True	200	0.7227102000033483	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260722	split_response	True	200	0.7167885000089882	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260723	base	True	200	0.7621961000113515	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	0.7661418000061531	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	0.7446316000132356	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	0.7841924999956973	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	0.7614586000127019	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260724	base	True	200	0.7446645000018179	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	0.7741545999888331	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	0.7724439000012353	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	0.7668133999977726	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	0.7373721999902045	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	historical	base	True	80	0.2977023999992525	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	source_only	base	True	80	0.322417300005327	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	source_only	split_response	True	80	0.29949750000378117	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	source_only	split_response	True	80	0.3094870000059018	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	source_only	split_response	True	80	0.3235553999984404	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	source_only	split_response	True	85	0.32241769999382086	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260720	base	True	80	0.29870510000910144	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260720	split_response	True	80	0.3078059000108624	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260720	split_response	True	80	0.3195865000016056	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260720	split_response	True	80	0.28786460000264924	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	0.3066146000055596	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260721	base	True	80	0.29640870000002906	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260721	split_response	True	80	0.2955357000028016	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260721	split_response	True	80	0.30312109999067616	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260721	split_response	True	80	0.3095516999892425	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	0.31691419999697246	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260722	base	True	80	0.30446510000911076	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260722	split_response	True	80	0.3030870000075083	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260722	split_response	True	80	0.29166639999311883	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260722	split_response	True	80	0.30731200000445824	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	0.32499349999125116	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260723	base	True	80	0.3027352999924915	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260723	split_response	True	80	0.29838110000127926	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260723	split_response	True	80	0.30011510000622366	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260723	split_response	True	80	0.29486809999798425	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	0.34453889999713283	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260724	base	True	80	0.294064999994589	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260724	split_response	True	80	0.3029917999956524	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260724	split_response	True	80	0.2948978999920655	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260724	split_response	True	80	0.29611349999322556	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	uot	0.25	2.0	random_20260724	split_response	True	85	0.34090480000304524	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		historical	base	True	1	0.0032494000042788684	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		source_only	base	True	1	0.0032405999954789877	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		source_only	split_response	True	1	0.003303099991171621	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		source_only	split_response	True	1	0.0034746000019367784	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		source_only	split_response	True	1	0.0032712999964132905	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		source_only	split_response	True	1	0.003164099995046854	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		random_20260720	base	True	1	0.0035878000053344294	
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		random_20260720	split_response	True	1	0.003363399999216199	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		random_20260720	split_response	True	1	0.0034482000046409667	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	row_softmax	0.25		random_20260720	split_response	True	1	0.0037459000013768673	0.01
